Product_ID,Product_ID_Int,Style_REF1_Code,Style_REF1_Name,Style_REF2_Code,Style_REF2_Name,Style_REF3_Code,Style_REF3_Name,Style_REF4_Code,Style_REF4_Name,Style_REF5_Code,Style_REF5_Name,Style_REF10_Code,Style_REF10_Name,Style_REF11_Code,Style_REF11_Name,Style_REF11_Parent_Code,Style_REF11_Parent_Name,Style_Colour_REF1_Code,Style_Colour_REF1_Name,Style_Colour_REF2_Code,Style_Colour_REF2_Name,Style_Colour_REF3_Code,Style_Colour_REF3_Name,Style_Colour_REF4_Code,Style_Colour_REF4_Name,Style_Colour_REF5_Code,Style_Colour_REF5_Name,Style_Colour_REF6_Code,Style_Colour_REF6_Name,Style_Colour_REF7_Code,Style_Colour_REF7_Name,Style_Colour_REF8_Code,Style_Colour_REF8_Name,Style_Colour_REF9_Code,Style_Colour_REF9_Name,Style_Colour_REF10_Code,Style_Colour_REF10_Name,Colour_REF1_Code,Colour_REF1_Name,Colour_REF2_Code,Colour_REF2_Name,Colour_REF3_Code,Colour_REF3_Name,Product_CAD_Image_URL,Style_HS_Code,Style_Country_Of_Origin,Inventory_Age_Category,Datasource_Code,Product_Internal_ID,Clr_Internal_ID,Style_Internal_ID,Style_Code,Style_Name,Style_Code_Name,Style_Code_Name_Colour_Name,Style_Name_Colour_Name,Style_Code_Colour_Name,Style_Colour_Code,Style_Colour_Name,SKU_Size_Value,SKU_Size_Name,SKU_Size_Range_Name,Barcode_Primary,Barcode_Secondary,Store_First_Received_Date_ID,Store_First_Received_Date_Short,Store_First_Received_Weeks_Since,Store_Last_Received_Date_ID,Store_Last_Received_Date_Short,Store_Last_Received_Weeks_Since,Last_Sale_Date_ID,Last_Sale_Date_Short,Last_Sale_Weeks_Since,Warehouse_Last_Received_Date_ID,Warehouse_Last_Received_Date_Short,Warehouse_Last_Received_Weeks_Since,Warehouse_Last_Received_Date_ID_LY,Warehouse_Last_Received_Date_Short_LY,Warehouse_Last_Received_Weeks_Since_LY,First_Received_Date_ID,First_Received_Date_Short,First_Sale_Date_ID,First_Sale_Date_Short,First_Order_Date_ID,First_Order_Date_Short,New_Item_Status,Image_URL,Style_Preferred_Supplier_Code,Style_Preferred_Supplier_Name,Standard_Unit_Cost,Standard_Unit_Cost_Text_Sort,Standard_Unit_Cost_Text,Current_Retail_Price_Incl_Tax_Text_Sort,Current_Retail_Price_Incl_Tax_Text,Current_Retail_Price_Incl_Tax,Current_Retail_Price_Excl_Tax,Original_Retail_Price_Incl_Tax_Text_Sort,Original_Retail_Price_Incl_Tax_Text,Original_Retail_Price_Incl_Tax,Original_Retail_Price_Excl_Tax,First_Margin_Pct_Sort,First_Margin_Pct,Markdown_Status,Purchase_Rate,Purchase_Currency_Code,Purchase_Arrival_Zone_Name,Purchase_Departure_Zone_Name,Import_Costing_Date_ID,Import_Costing_Date_Short
17565,17565,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q222,Q222,BuwahahahahMAY22,BuwahahahahMAY22,2022/47,2022/47,NULL,NULL,N,NO,NULL,NULL,Q222,Q222,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,620442,CHINA,AGED (1-2 YEARS),AP21_Core,12389,3940,1594,222AA5008,Long Sleeve Hoodie Dress 804,222AA5008 Long Sleeve Hoodie Dress 804,222AA5008 Long Sleeve Hoodie Dress 804 (WHITE/GOLD),Long Sleeve Hoodie Dress 804 (WHITE/GOLD),222AA5008 WHT GLD,WHT GLD,WHITE/GOLD,4,4,Apr-18,9.35004E+12,,20220511,5/11/2022,69,20220511,5/11/2022,69,20230805,8/5/2023,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S11-222AA5008-WHITE-GOLD-LongSleeveHoodieDress804-22334-AheheBuwahahahah-D1-1309.jpg?v=1652764076,1ACT,Active Apparel ,55.5556,55.56,55.56,124,124,124,112.727273,255,255,255,231.818182,76.00%,76.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
18374,18374,Ahehe,Ahehe,RTW,RTW,KNITWEAR&JUMPER,KNITWEAR AND JUMPERSSS,JUMPERSSS,JUMPERSSS,65%VI-35%RNY,65% VISCOSE 35% RECYCLED NYLON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,AW22,AW22,BIOPHILIA22,BIOPHILIA22,2022/46,2022/46,NULL,NULL,N,NO,FASHION FORWARD,FASHION FORWARD,AW22,AW22,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NULL,NULL,NULL,61103000,CHINA,AGED (1-2 YEARS),AP21_Core,19459,4098,1655,22AW1659,Delphine Funnel Neck Jumper,22AW1659 Delphine Funnel Neck Jumper,22AW1659 Delphine Funnel Neck Jumper (FUCHSIA/FUCHSIA),Delphine Funnel Neck Jumper (FUCHSIA/FUCHSIA),22AW1659 FCHA FCHA,FCHA FCHA,FUCHSIA/FUCHSIA,NULL,NULL,NULL,NULL,NULL,20220502,5/2/2022,70,20220502,5/2/2022,70,20230805,8/5/2023,5,20220428,4/28/2022,71,20220428,4/28/2022,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S22-22AW1659-FUCHSIA-FUCHSIA-DelphineFunnelNeckKnitJumper-22300-Ahehe-0947_frontshot.jpg?v=1652011831,1DCL,Draper Company Ltd,54.8611,54.86,54.86,83,83,83,75.454545,275,275,275,250,78.10%,78.10%,MD,NULL,NULL,NULL,NULL,NULL,NULL
1863,1863,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q421,Q421,BuwahahahahDEC21,BuwahahahahDecember21,2022/22,2022/22,NULL,NULL,N,NO,NULL,NULL,Q421,Q421,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6109900006,CHINA,AGED (1-2 YEARS),AP21_Core,507,148,70,21RE1585,Emb Sig Logo Trning Tee 110,21RE1585 Emb Sig Logo Trning Tee 110,21RE1585 Emb Sig Logo Trning Tee 110 (WHITE/BLACK),Emb Sig Logo Trning Tee 110 (WHITE/BLACK),21RE1585 WHT BLK,WHT BLK,WHITE/BLACK,8,8,Apr-18,9.35004E+12,,20220408,4/8/2022,74,20220408,4/8/2022,74,20230604,6/4/2023,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S1-21RE1585_EmbSigLogoTrainingT-Shirt110_WHITE_BLACK-21986-Ahehe-D2-59020_frontshot.jpg?v=1648788626,1ACT,Active Apparel ,32.56,32.56,32.56,58,58,58,52.727273,145,145,145,131.818182,75.30%,75.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
1480,1480,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TOPS,TOPS,SHIRTS,SHIRTS,59% NY 41% RENY,59% NYLON 41% RECYCLED NYLON,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q321,Q321,ESSENTIALS,AA ESSENTIALS,2022/14,2022/14,Oct 22_Drop 1,Oct 22_Drop 1,N,NO,NULL,NULL,Q321,Q321,FULL PRICE,FULL PRICE,YES,YES,WHITE,WHITE,N,NO,NON PRINT,NON PRINT,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1673561612/107780-26995/21RE1357/WHT/1-7461.png,6206400056,CHINA,CURRENT,AP21_Core,15406,74,41,21RE1357,Windbreak Shirt 406,21RE1357 Windbreak Shirt 406,21RE1357 Windbreak Shirt 406 (WHITE),Windbreak Shirt 406 (WHITE),21RE1357 WHT,WHT,WHITE,NULL,NULL,NULL,NULL,NULL,20220420,4/20/2022,72,20220420,4/20/2022,72,20230902,9/2/2023,1,20230413,4/13/2023,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S59-WindbreakerShirt-22755-AheheBuwahahahah-D1-1479.jpg?v=1664260012,1SWL,SWELL,39.9315,39.93,39.93,195,195,195,177.272727,195,195,195,177.272727,77.50%,77.50%,FP,0.73,USD,AUSTRALIA,CHINA,20220617,6/17/2022
4569,4569,Ahehe,Ahehe,RTW,RTW,KIDS,KIDS,KIDS,KIDS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/21,2022/21,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NULL,NULL,NULL,62044200,CHINA,AGED (1-2 YEARS),AP21_Core,2671,690,291,21RE5261,Casabianca Kids Mini Dress,21RE5261 Casabianca Kids Mini Dress,21RE5261 Casabianca Kids Mini Dress (BON BON PINK),Casabianca Kids Mini Dress (BON BON PINK),21RE5261 BON PNK,BON PNK,BON BON PINK,2,2,0 - 8,9.35004E+12,,20220404,4/4/2022,74,20220404,4/4/2022,74,20230817,8/17/2023,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S21-21RE5261_Casabianca_KidsMini_Dress_Bon-Bon-Pink-21943-Ahehe-1797_frontshot.jpg?v=1649073396,1SUP,Supertex Intl Jiangyin Jiaxiang,76.08,76.08,76.08,98,98,98,89.090909,195,195,195,177.272727,57.10%,57.10%,MD,NULL,NULL,NULL,NULL,NULL,NULL
7451,7451,Ahehe,Ahehe,RTW,RTW,SHORTS,SHORTS,SHORTS,SHORTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,CR22,CR22,CRUISE22,CRUISE22,2022/26,2022/26,NULL,NULL,N,NO,FASHION FORWARD,FASHION FORWARD,CR22,CR22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6204690004,CHINA,AGED (1-2 YEARS),AP21_Core,4829,1414,590,22CR3232,Breathless Ruched Waist Short,22CR3232 Breathless Ruched Waist Short,22CR3232 Breathless Ruched Waist Short (IVORY),Breathless Ruched Waist Short (IVORY),22CR3232 IVRY,IVRY,IVORY,6,6,Apr-18,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230816,8/16/2023,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S34-22CR1345_BonjourOneShoulderFrillTopIvory-21943-Ahehe-57424_frontshot.jpg?v=1650409176,1SUP,Supertex Intl Jiangyin Jiaxiang,50.96,50.96,50.96,179,179,179,162.727273,255,255,255,231.818182,78.00%,78.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
17077,17077,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q222,Q222,BuwahahahahAPR22,BuwahahahahAPR22,2022/41,2022/41,NULL,NULL,N,NO,NULL,NULL,Q222,Q222,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6109100006,CHINA,AGED (1-2 YEARS),AP21_Core,11991,3850,1554,222AA1093,Crop Boyfriend T-Shirt 105,222AA1093 Crop Boyfriend T-Shirt 105,222AA1093 Crop Boyfriend T-Shirt 105 (WHITE/GOLD),Crop Boyfriend T-Shirt 105 (WHITE/GOLD),222AA1093 WHT GLD,WHT GLD,WHITE/GOLD,6,6,Apr-18,9.35004E+12,,20220408,4/8/2022,74,20220408,4/8/2022,74,20230623,6/23/2023,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S13-222AA1093-WHITE-GOLD-Cropped-Boyfriend-T-Shirt-105-22231-AheheBuwahahahah-D2-0205_frontshot.jpg?v=1648791191,1ACT,Active Apparel ,24.1667,24.17,24.17,52,52,52,47.272727,110,110,110,100,75.80%,75.80%,MD,NULL,NULL,NULL,NULL,NULL,NULL
18638,18638,Ahehe,Ahehe,RTW,RTW,JACKETS&COATS,JACKETS AND COATS,COATS,COATS,80%WOOL-20%NY,80% WOOL 20% NYLON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,AW22,AW22,BIOPHILIA22,BIOPHILIA22,2022/46,2022/46,NULL,NULL,N,NO,SOPHISTICTD WMN,SOPHISTICATED WOMAN,AW22,AW22,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NON PRINT,NON PRINT,NULL,620431,CHINA,AGED (1-2 YEARS),AP21_Core,13242,4153,1678,22AW2090,Kingston Coat,22AW2090 Kingston Coat,22AW2090 Kingston Coat (BLACK),Kingston Coat (BLACK),22AW2090 BLK,BLK,BLACK,6,6,Apr-18,9.35004E+12,,20220502,5/2/2022,70,20220502,5/2/2022,70,20230807,8/7/2023,4,20220428,4/28/2022,71,20220428,4/28/2022,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S37-AJ18173_Kingston_Coat_Black-20239-Ahehe-0207.jpg?v=1588638643,1DET,"Hangzhou Detex Garments Co., Ltd",113.2639,113.26,113.26,417,417,417,379.090909,695,695,695,631.818182,82.10%,82.10%,MD,NULL,NULL,NULL,NULL,NULL,NULL
1985,1985,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,SPORTS BRA,SPORTS BRA,SPORTS BRAS,SPORTS BRAS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q421,Q421,BuwahahahahDEC21,BuwahahahahDecember21,2022/22,2022/22,NULL,NULL,N,NO,NULL,NULL,Q421,Q421,MARKDOWN,MARKDOWN,YES,YES,ORANGE,ORANGE,N,NO,NULL,NULL,NULL,6109900037,CHINA,AGED (1-2 YEARS),AP21_Core,607,170,79,21RE1629,Cross Back Crp Top 312,21RE1629 Cross Back Crp Top 312,21RE1629 Cross Back Crp Top 312 (TANGERINE ORANGE),Cross Back Crp Top 312 (TANGERINE ORANGE),21RE1629 TANG ORG,TANG ORG,TANGERINE ORANGE,16,16,Apr-18,9.35004E+12,,20220412,4/12/2022,73,20220412,4/12/2022,73,20230831,8/31/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S27-21RE1629_CrossBackCro_TANGERINEORANGE-21986-Ahehe-D2-1212_frontshot.jpg?v=1648788672,1ACT,Active Apparel ,31.08,31.08,31.08,48,48,48,43.636364,95,95,95,86.363636,64.00%,64.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
3477,3477,Ahehe,Ahehe,RTW,RTW,SKIRTS,SKIRTS,SKIRTS,SKIRTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2021/46,2021/46,NULL,NULL,Y,YES,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,Y,YES,STRIPE,STRIPE,NULL,62045900,CHINA,AGED (1-2 YEARS),AP21_Core,1812,457,198,21RE4112,Kasbah Sunst St Maxi Skirt,21RE4112 Kasbah Sunst St Maxi Skirt,21RE4112 Kasbah Sunst St Maxi Skirt (SUNSET STRIPE),Kasbah Sunst St Maxi Skirt (SUNSET STRIPE),21RE4112 SUNST ST,SUNST ST,SUNSET STRIPE,14,14,Apr-18,9.35004E+12,,20220404,4/4/2022,74,20220404,4/4/2022,74,20230817,8/17/2023,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S37-21RE4112_Kasbah_Sunset_Stripe_Maxi_Skirt_Sunset_Stripe-21877-Ahehe-0518_fullshot.jpg?v=1649073238,1SUP,Supertex Intl Jiangyin Jiaxiang,192.15,192.15,192.15,198,198,198,180,495,495,495,450,57.30%,57.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
6360,6360,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,SS21,SS21,REIMAGINATION21,Reimagination21,NULL,NULL,NULL,NULL,N,NO,NULL,NULL,SS21,SS21,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NON PRINT,NON PRINT,NULL,6211420023,INDIA,AGED (1-2 YEARS),AP21_Core,3976,1176,484,21SS1116,Wilderness Cropped Top,21SS1116 Wilderness Cropped Top,21SS1116 Wilderness Cropped Top (BLACK),Wilderness Cropped Top (BLACK),21SS1116 BLK,BLK,BLACK,4,4,Apr-18,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230127,1/27/2023,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S32-21SS1116_Wilderness_Cropped_Top_Black-21647-Ahehe-1462_detailshot.jpg?v=1650409433,1TJS,Tj Sourcing And Trading Fzc,45.8,45.8,45.8,102,102,102,92.727273,255,255,255,231.818182,80.20%,80.20%,MD,NULL,NULL,NULL,NULL,NULL,NULL
9946,9946,Ahehe,Ahehe,RTW,RTW,JACKETS&COATS,JACKETS AND COATS,JACKETS,JACKETS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,AW20,AW20,YOUTHQUAKE20,YOUTHQUAKE20,2020/47,2020/47,NULL,NULL,N,NO,NULL,NULL,AW20,AW20,MARKDOWN,MARKDOWN,YES,YES,GREY,GREY,N,NO,NULL,NULL,NULL,620433,CHINA,AGED (2+ YEARS),AP21_Core,6601,2137,900,20AJ2016,Motocyclette Quilted Jacket,20AJ2016 Motocyclette Quilted Jacket,20AJ2016 Motocyclette Quilted Jacket (DOVE),Motocyclette Quilted Jacket (DOVE),20AJ2016 DOV,DOV,DOVE,10,10,Apr-18,23303,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/QuiltedJacket.jpg?v=1615951623,1SUP,Supertex Intl Jiangyin Jiaxiang,99.57,99.57,99.57,346,346,346,314.545455,495,495,495,450,77.90%,77.90%,MD,NULL,NULL,NULL,NULL,NULL,NULL
11532,11532,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q221,Q221,BuwahahahahCAP1,BuwahahahahCAP1,2021/45,2021/45,NULL,NULL,N,NO,NULL,NULL,Q221,Q221,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6109100037,CHINA,AGED (1-2 YEARS),AP21_Core,17962,2617,1095,21AW1033,Graphic T-Shirt 024,21AW1033 Graphic T-Shirt 024,21AW1033 Graphic T-Shirt 024 (WHITE/KHAKI),Graphic T-Shirt 024 (WHITE/KHAKI),21AW1033 WHT KHA,WHT KHA,WHITE/KHAKI,NULL,NULL,NULL,NULL,NULL,20220728,7/28/2022,58,20220728,7/28/2022,58,20230420,4/20/2023,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S11-21AW1033_Graphic_T-Shirt_024_White_Khaki-21258-Ahehe-2722.jpg?v=1658875657,1ACT,Active Apparel ,26.46,26.46,26.46,58,58,58,52.727273,145,145,145,131.818182,79.90%,79.90%,MD,NULL,NULL,NULL,NULL,NULL,NULL
6235,6235,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,SS21,SS21,REIMAGINATION21,Reimagination21,NULL,NULL,NULL,NULL,N,NO,NULL,NULL,SS21,SS21,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NON PRINT,NON PRINT,NULL,6211420023,INDIA,AGED (1-2 YEARS),AP21_Core,3876,1151,475,21SS1094,Wilderness Shirt,21SS1094 Wilderness Shirt,21SS1094 Wilderness Shirt (BLACK),Wilderness Shirt (BLACK),21SS1094 BLK,BLK,BLACK,12,12,Apr-18,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230810,8/10/2023,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S36-21SS1094_Wilderness_Shirt_Black-21647-Ahehe-2983_frontshot.jpg?v=1657696927,1TJS,Tj Sourcing And Trading Fzc,56.36,56.36,56.36,102,102,102,92.727273,255,255,255,231.818182,75.70%,75.70%,MD,NULL,NULL,NULL,NULL,NULL,NULL
6870,6870,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TANKS&SINGLETS,TANKS AND SINGLETS,ACTIVE TANKS,ACTIVE TANKS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6109900037,CHINA,NULL,AP21_Core,16611,1279,530,221AA1081,Sig Logo Trning Tank 115,221AA1081 Sig Logo Trning Tank 115,221AA1081 Sig Logo Trning Tank 115,Sig Logo Trning Tank 115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S27-221AA1081-SignatureLogoTrainingTank115-STEELBLUE-WHITE-22058-Ahehe-0510_frontshot.jpg?v=1648789857,1ACT,Active Apparel ,NULL,NULL,NULL,130,130,130,118.181818,130,130,130,118.181818,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
7061,7061,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,SHORTS,SHORTS,SHORTS,SHORTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q222,Q222,BuwahahahahMAR22,BuwahahahahMAR22,NULL,NULL,NULL,NULL,N,NO,NULL,NULL,Q222,Q222,MARKDOWN,MARKDOWN,YES,YES,RED,RED,N,NO,NULL,NULL,NULL,6104630039,CHINA,AGED (1-2 YEARS),AP21_Core,4537,1316,547,221AA3049,High Rise Logo Shorts 607,221AA3049 High Rise Logo Shorts 607,221AA3049 High Rise Logo Shorts 607 (GARNET RED/ROSE QUARTZ),High Rise Logo Shorts 607 (GARNET RED/ROSE QUARTZ),221AA3049 GARD RSQTZ,GARD RSQTZ,GARNET RED/ROSE QUARTZ,14,14,Apr-18,9.35004E+12,,20220404,4/4/2022,74,20220404,4/4/2022,74,20230831,8/31/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S49-221AA3049-GARNETRED-ROSEQUARTZ-HighRiseLogoShorts607-22058-Ahehe-20509_frontshot.jpg?v=1648789882,1ACT,Active Apparel ,27.3611,27.36,27.36,48,48,48,43.636364,100,100,100,90.909091,69.90%,69.90%,MD,NULL,NULL,NULL,NULL,NULL,NULL
21062,21062,Ahehe,Ahehe,ACCESSORIES,ACCESSORIES,JEWELLERY,JEWELLERY,BRACELETS,BRACELETS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/01,2023/01,NULL,NULL,N,NO,NULL,NULL,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,METALLIC,METALLIC,N,NO,NULL,NULL,NULL,711719,INDONESIA,CURRENT,AP21_Core,15114,4705,1898,22SS9054,Ribbon Pearl Drop Bracelet,22SS9054 Ribbon Pearl Drop Bracelet,22SS9054 Ribbon Pearl Drop Bracelet (Gold),Ribbon Pearl Drop Bracelet (Gold),22SS9054 GLD,GLD,Gold,OS,One Size,OS,9.35004E+12,,20220623,6/23/2022,63,20220623,6/23/2022,63,20230815,8/15/2023,3,20220713,7/13/2022,60,20220713,7/13/2022,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S51-22SS9054-GOLDRibbonLogoPearlDropBracelet-22456-Ahehe-7182.jpg?v=1681175029,1HAX,"Qingdao Haxier Jewelry Co., Ltd",14.6667,14.67,14.67,58,58,58,52.727273,115,115,115,104.545455,86.00%,86.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
3865,3865,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/14,2022/14,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NON PRINT,NON PRINT,NULL,620442,CHINA,AGED (1-2 YEARS),AP21_Core,2104,553,239,21CR5021,Midsummer Swing Mini Dress,21CR5021 Midsummer Swing Mini Dress,21CR5021 Midsummer Swing Mini Dress (BLACK),Midsummer Swing Mini Dress (BLACK),21CR5021 BLK,BLK,BLACK,6,6,Apr-18,9.35004E+12,,20220404,4/4/2022,74,20220404,4/4/2022,74,20230901,9/1/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S69-21CR5021_Midsummer_Swing_Mini_Dress_Black-21748-Ahehe-1978_frontshot.jpg?v=1649073324,1SUP,Supertex Intl Jiangyin Jiaxiang,92.79,92.79,92.79,177,177,177,160.909091,295,295,295,268.181818,65.40%,65.40%,MD,NULL,NULL,NULL,NULL,NULL,NULL
