Date_ID,Date_ID_Int,Date_Short,Fiscal_Year_SK,Fiscal_Year,Date_ID_LY,Date_ID_LLY,Fiscal_Half_SK,Fiscal_Half,Fiscal_Quarter_SK,Fiscal_Quarter,Fiscal_Month_SK,Fiscal_Month,Fiscal_Week_SK,Fiscal_Week_No,Fiscal_Week,Fiscal_Week_Year,Day_No_Of_Week,Day_Of_Week,Calendar_Year_SK,Calendar_Year,Calendar_Half_SK,Calendar_Half,Calendar_Quarter_SK,Calendar_Quarter,Calendar_Month_SK,Calendar_Month,Financial_Year_SK,Financial_Year,Financial_Quarter_SK,Financial_Quarter,Financial_Month_SK,Financial_Month,Fiscal_Month_No,Fiscal_Month_Name,Financial_Month_No,Financial_Month_Name,Fiscal_Week_End_Date_ID,Fiscal_Week_End_Date_Short,Yesterday__Week,Today__Week,Yesterday__Last_7_Days,Today__Last_7_Days,Yesterday__Next_7_Days,Today__Next_7_Days,Yesterday__Next_Week,Today__Next_Week,Last_Week__Last_8_Weeks,Last_Week__Last_13_Weeks,Last_Week__Last_26_Weeks,Last_Week__Last_52_Weeks,Last_Week__Last_104_Weeks,This_Week__Last_8_Weeks,This_Week__Last_13_Weeks,This_Week__Last_26_Weeks,This_Week__Last_52_Weeks,This_Week__Last_104_Weeks,This_Week__Last_Next_52_Weeks,This_Week__Next_104_Weeks,This_Week__Next_26_Weeks,This_Week__Next_52_Weeks,This_Week__Next_8_Weeks,This_Month__Last_Next_12_Months,This_Month__Last_Next_12_Calendar_Months,Last_Month__Last_12_Calendar_Months,This_Month__Last_12_Calendar_Months,Last_Month__Last_24_Calendar_Months,This_Month__Last_24_Calendar_Months,This_Month__Next_12_Calendar_Months,This_Month__Next_24_Calendar_Months,Last_Week__HTD,Last_Week__YTD,Last_Week__Full_Year,Last_Week__Last_Year,This_Week__Full_Year,This_Week__Last_Year,Last_Week__Full_Year_Last_Year,This_Week__Full_Year_Last_Year,Last_Month__Last_12_Months,This_Month__Last_12_Months,Last_Month__Last_24_Months,This_Month__Last_24_Months,This_Month__Next_12_Months,This_Month__Next_24_Months,Last_Month__Last_12_Financial_Months,This_Month__Last_12_Financial_Months,Last_Month__Last_24_Financial_Months,This_Month__Last_24_Financial_Months,Last_Month__Full_Financial_Year,This_Month__Full_Financial_Year,Fiscal_Year_SK_Filter,Fiscal_Year_Filter
20220624,20220624,6/24/2022,2022,2022,20210625,20200626,20222,Half 2 2022,20224,Qtr 4 2022,202212,Jun-22,202252,52,Week 52,Week 52 2022,5,Friday,2022,2022,20221,Half 1 2022,20222,Q2 2022,202206,Jun-22,2022,2022,20224,Qtr 4 2022,202212,Jun-22,12,June,12,June,20220626,6/26/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220625,20220625,6/25/2022,2022,2022,20210626,20200627,20222,Half 2 2022,20224,Qtr 4 2022,202212,Jun-22,202252,52,Week 52,Week 52 2022,6,Saturday,2022,2022,20221,Half 1 2022,20222,Q2 2022,202206,Jun-22,2022,2022,20224,Qtr 4 2022,202212,Jun-22,12,June,12,June,20220626,6/26/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220626,20220626,6/26/2022,2022,2022,20210627,20200628,20222,Half 2 2022,20224,Qtr 4 2022,202212,Jun-22,202252,52,Week 52,Week 52 2022,7,Sunday,2022,2022,20221,Half 1 2022,20222,Q2 2022,202206,Jun-22,2022,2022,20224,Qtr 4 2022,202212,Jun-22,12,June,12,June,20220626,6/26/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2022,2022
20220627,20220627,6/27/2022,2023,2023,20210628,20200629,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202301,1,Week 1,Week 1 2023,1,Monday,2022,2022,20221,Half 1 2022,20222,Q2 2022,202206,Jun-22,2022,2022,20224,Qtr 4 2022,202212,Jun-22,1,July,12,June,20220703,7/3/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220628,20220628,6/28/2022,2023,2023,20210629,20200630,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202301,1,Week 1,Week 1 2023,2,Tuesday,2022,2022,20221,Half 1 2022,20222,Q2 2022,202206,Jun-22,2022,2022,20224,Qtr 4 2022,202212,Jun-22,1,July,12,June,20220703,7/3/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220629,20220629,6/29/2022,2023,2023,20210630,20200701,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202301,1,Week 1,Week 1 2023,3,Wednesday,2022,2022,20221,Half 1 2022,20222,Q2 2022,202206,Jun-22,2022,2022,20224,Qtr 4 2022,202212,Jun-22,1,July,12,June,20220703,7/3/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220630,20220630,6/30/2022,2023,2023,20210701,20200702,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202301,1,Week 1,Week 1 2023,4,Thursday,2022,2022,20221,Half 1 2022,20222,Q2 2022,202206,Jun-22,2022,2022,20224,Qtr 4 2022,202212,Jun-22,1,July,12,June,20220703,7/3/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220701,20220701,7/1/2022,2023,2023,20210702,20200703,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202301,1,Week 1,Week 1 2023,5,Friday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220703,7/3/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220702,20220702,7/2/2022,2023,2023,20210703,20200704,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202301,1,Week 1,Week 1 2023,6,Saturday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220703,7/3/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220703,20220703,7/3/2022,2023,2023,20210704,20200705,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202301,1,Week 1,Week 1 2023,7,Sunday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220703,7/3/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220704,20220704,7/4/2022,2023,2023,20210705,20200706,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202302,2,Week 2,Week 2 2023,1,Monday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220710,7/10/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220705,20220705,7/5/2022,2023,2023,20210706,20200707,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202302,2,Week 2,Week 2 2023,2,Tuesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220710,7/10/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220706,20220706,7/6/2022,2023,2023,20210707,20200708,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202302,2,Week 2,Week 2 2023,3,Wednesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220710,7/10/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220707,20220707,7/7/2022,2023,2023,20210708,20200709,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202302,2,Week 2,Week 2 2023,4,Thursday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220710,7/10/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220708,20220708,7/8/2022,2023,2023,20210709,20200710,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202302,2,Week 2,Week 2 2023,5,Friday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220710,7/10/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220709,20220709,7/9/2022,2023,2023,20210710,20200711,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202302,2,Week 2,Week 2 2023,6,Saturday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220710,7/10/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220710,20220710,7/10/2022,2023,2023,20210711,20200712,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202302,2,Week 2,Week 2 2023,7,Sunday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220710,7/10/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220711,20220711,7/11/2022,2023,2023,20210712,20200713,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202303,3,Week 3,Week 3 2023,1,Monday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220717,7/17/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220712,20220712,7/12/2022,2023,2023,20210713,20200714,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202303,3,Week 3,Week 3 2023,2,Tuesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220717,7/17/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220713,20220713,7/13/2022,2023,2023,20210714,20200715,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202303,3,Week 3,Week 3 2023,3,Wednesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220717,7/17/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220714,20220714,7/14/2022,2023,2023,20210715,20200716,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202303,3,Week 3,Week 3 2023,4,Thursday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220717,7/17/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220715,20220715,7/15/2022,2023,2023,20210716,20200717,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202303,3,Week 3,Week 3 2023,5,Friday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220717,7/17/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220716,20220716,7/16/2022,2023,2023,20210717,20200718,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202303,3,Week 3,Week 3 2023,6,Saturday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220717,7/17/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220717,20220717,7/17/2022,2023,2023,20210718,20200719,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202303,3,Week 3,Week 3 2023,7,Sunday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220717,7/17/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220718,20220718,7/18/2022,2023,2023,20210719,20200720,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202304,4,Week 4,Week 4 2023,1,Monday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220724,7/24/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220719,20220719,7/19/2022,2023,2023,20210720,20200721,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202304,4,Week 4,Week 4 2023,2,Tuesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220724,7/24/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220720,20220720,7/20/2022,2023,2023,20210721,20200722,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202304,4,Week 4,Week 4 2023,3,Wednesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220724,7/24/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220721,20220721,7/21/2022,2023,2023,20210722,20200723,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202304,4,Week 4,Week 4 2023,4,Thursday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220724,7/24/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220722,20220722,7/22/2022,2023,2023,20210723,20200724,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202304,4,Week 4,Week 4 2023,5,Friday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220724,7/24/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220723,20220723,7/23/2022,2023,2023,20210724,20200725,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202304,4,Week 4,Week 4 2023,6,Saturday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220724,7/24/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220724,20220724,7/24/2022,2023,2023,20210725,20200726,20231,Half 1 2023,20231,Qtr 1 2023,202301,Jul-22,202304,4,Week 4,Week 4 2023,7,Sunday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,1,July,1,July,20220724,7/24/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220725,20220725,7/25/2022,2023,2023,20210726,20200727,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202305,5,Week 5,Week 5 2023,1,Monday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,2,August,1,July,20220731,7/31/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220726,20220726,7/26/2022,2023,2023,20210727,20200728,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202305,5,Week 5,Week 5 2023,2,Tuesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,2,August,1,July,20220731,7/31/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220727,20220727,7/27/2022,2023,2023,20210728,20200729,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202305,5,Week 5,Week 5 2023,3,Wednesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,2,August,1,July,20220731,7/31/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220728,20220728,7/28/2022,2023,2023,20210729,20200730,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202305,5,Week 5,Week 5 2023,4,Thursday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,2,August,1,July,20220731,7/31/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220729,20220729,7/29/2022,2023,2023,20210730,20200731,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202305,5,Week 5,Week 5 2023,5,Friday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,2,August,1,July,20220731,7/31/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220730,20220730,7/30/2022,2023,2023,20210731,20200801,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202305,5,Week 5,Week 5 2023,6,Saturday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,2,August,1,July,20220731,7/31/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220731,20220731,7/31/2022,2023,2023,20210801,20200802,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202305,5,Week 5,Week 5 2023,7,Sunday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202207,Jul-22,2023,2023,20231,Qtr 1 2023,202301,Jul-22,2,August,1,July,20220731,7/31/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,2023,2023
20220801,20220801,8/1/2022,2023,2023,20210802,20200803,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202306,6,Week 6,Week 6 2023,1,Monday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202208,Aug-22,2023,2023,20231,Qtr 1 2023,202302,Aug-22,2,August,2,August,20220807,8/7/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,2023,2023
20220802,20220802,8/2/2022,2023,2023,20210803,20200804,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202306,6,Week 6,Week 6 2023,2,Tuesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202208,Aug-22,2023,2023,20231,Qtr 1 2023,202302,Aug-22,2,August,2,August,20220807,8/7/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,2023,2023
20220803,20220803,8/3/2022,2023,2023,20210804,20200805,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202306,6,Week 6,Week 6 2023,3,Wednesday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202208,Aug-22,2023,2023,20231,Qtr 1 2023,202302,Aug-22,2,August,2,August,20220807,8/7/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,2023,2023
20220804,20220804,8/4/2022,2023,2023,20210805,20200806,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202306,6,Week 6,Week 6 2023,4,Thursday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202208,Aug-22,2023,2023,20231,Qtr 1 2023,202302,Aug-22,2,August,2,August,20220807,8/7/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,2023,2023
20220805,20220805,8/5/2022,2023,2023,20210806,20200807,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202306,6,Week 6,Week 6 2023,5,Friday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202208,Aug-22,2023,2023,20231,Qtr 1 2023,202302,Aug-22,2,August,2,August,20220807,8/7/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,2023,2023
20220806,20220806,8/6/2022,2023,2023,20210807,20200808,20231,Half 1 2023,20231,Qtr 1 2023,202302,Aug-22,202306,6,Week 6,Week 6 2023,6,Saturday,2022,2022,20222,Half 2 2022,20223,Q3 2022,202208,Aug-22,2023,2023,20231,Qtr 1 2023,202302,Aug-22,2,August,2,August,20220807,8/7/2022,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,2023,2023
